,admin_action,case_origin,case_origin_circuit,case_source,case_source_circuit,cert_reason,court_direction_circuit_origin_mean,court_direction_circuit_origin_mean_10,court_direction_circuit_source_mean,court_direction_circuit_source_mean_10,court_direction_issue_mean,court_direction_issue_mean_10,court_direction_mean,court_direction_mean_10,court_direction_petitioner_mean,court_direction_petitioner_mean_10,court_direction_respondent_mean,court_direction_respondent_mean_10,current_court_agree_mean,current_court_agree_std,current_court_direction_circuit_origin_mean,current_court_direction_circuit_origin_std,current_court_direction_circuit_source_mean,current_court_direction_circuit_source_std,current_court_direction_issue_mean,current_court_direction_issue_mean_z,current_court_direction_issue_std,current_court_direction_mean,current_court_direction_petitioner_mean,current_court_direction_petitioner_std,current_court_direction_respondent_mean,current_court_direction_respondent_std,current_court_direction_std,diff_court_lc_direction,diff_court_lc_direction_abs,diff_court_lc_direction_abs_z,diff_court_lc_direction_z,diff_justice_court_direction,diff_justice_court_direction_abs,diff_justice_court_direction_issue,diff_justice_court_direction_issue_abs,diff_justice_court_direction_issue_z,diff_justice_court_direction_petitioner,diff_justice_court_direction_petitioner_abs,diff_justice_court_direction_respondent,diff_justice_court_direction_respondent_abs,diff_justice_court_direction_z,diff_justice_lc_direction,diff_justice_lc_direction_abs,diff_justice_lc_direction_abs_z,diff_justice_lc_direction_z,direction,docket,gender,is_chief,issue,issue_area,jurisdiction,justice,justice_agree_mean,justice_agree_mean_10,justice_direction_circuit_origin_mean,justice_direction_circuit_origin_mean_10,justice_direction_circuit_source_mean,justice_direction_circuit_source_mean_10,justice_direction_issue_mean,justice_direction_issue_mean_10,justice_direction_issue_mean_z,justice_direction_mean,justice_direction_mean_10,justice_direction_mean_z,justice_direction_petitioner_mean,justice_direction_petitioner_mean_10,justice_direction_respondent_mean,justice_direction_respondent_mean_10,law_type,lc_direction,lc_disagreement,lc_disposition,lower_court_direction_circuit_source_mean,lower_court_direction_circuit_source_mean_10,lower_court_direction_issue_mean,lower_court_direction_issue_mean_10,lower_court_direction_petitioner_mean,lower_court_direction_petitioner_mean_10,lower_court_direction_respondent_mean,lower_court_direction_respondent_mean_10,month_argument,month_decision,natural_court,outcome,party_president,petitioner,petitioner_dk,respondent,respondent_dk,segal_cover,year_of_birth,prediction,target,docket_vote_mean,docket_vote_sum,correct,year
7,-99.0,302.0,0.0,300.0,0,6.0,1.6,1.6,1.5555555555555556,-99.0,2.0,-99.0,1.5490196078431373,1.6,1.6,-99.0,1.4,-99.0,0.8474945533769065,0.029046386984685733,1.5666666666666669,0.21794494717703236,1.5432098765432098,0.2111435972405804,1.6944444444444444,1.533162225530398,0.3254270698294438,1.536470588235294,1.5111111111111113,0.28480012484391737,1.4,0.17320508075688845,0.10519237791126611,-0.46352941176470597,0.46352941176470597,0.1409466474607748,0.0,0.1301960784313727,0.1301960784313727,0.3055555555555556,0.3055555555555556,0.9389371195079039,0.28888888888888875,0.28888888888888875,0.20000000000000018,0.20000000000000018,1.2376949833874638,-0.33333333333333326,0.33333333333333326,0.13159486725211966,0.11882691250297793,2.0,2012-050-01,1,0,10050.0,1.0,1,113,0.8431372549019608,0.9,1.8,1.8,1.7777777777777777,-99.0,2.0,-99.0,1.5479369812017278,1.6666666666666667,1.7,0.15552147416325976,1.8,-99.0,1.6,-99.0,2.0,2.0,1,1.0,1.6666666666666667,-99.0,1.5,-99.0,1.8,-99.0,1.8,-99.0,2.0,6,1704,0,0,28.0,5,126.0,3,0.78,1954,1,0,1,9,False,2012
8,-99.0,302.0,0.0,300.0,0,6.0,1.6,1.6,1.5555555555555556,-99.0,2.0,-99.0,1.5490196078431373,1.6,1.6,-99.0,1.4,-99.0,0.8474945533769065,0.029046386984685733,1.5666666666666669,0.21794494717703236,1.5432098765432098,0.2111435972405804,1.6944444444444444,1.5274684919685309,0.3254270698294438,1.536470588235294,1.5111111111111113,0.28480012484391737,1.4,0.17320508075688845,0.10519237791126611,-0.46352941176470597,0.46352941176470597,0.1407871876166972,0.0,0.1435294117647059,0.1435294117647059,0.3055555555555556,0.3055555555555556,0.9389371195079039,0.28888888888888875,0.28888888888888875,0.20000000000000018,0.20000000000000018,1.3644468792765398,-0.32000000000000006,0.32000000000000006,0.1304923714704359,0.11965138124955789,2.0,2012-050-01,1,0,10050.0,1.0,1,114,0.8627450980392157,0.9,1.8,1.8,1.7777777777777777,-99.0,2.0,-99.0,1.5421106125398523,1.68,1.7,0.1562892750325854,1.8,-99.0,1.6,-99.0,2.0,2.0,1,1.0,1.6666666666666667,-99.0,1.5,-99.0,1.8,-99.0,1.8,-99.0,2.0,6,1704,0,0,28.0,5,126.0,3,0.73,1960,1,0,1,9,False,2012
0,-99.0,302.0,0.0,300.0,0,6.0,1.6,1.6,1.5555555555555556,-99.0,1.5,-99.0,1.5490196078431373,1.6,-99.0,-99.0,-99.0,-99.0,0.8474945533769065,0.029046386984685733,1.5666666666666669,0.21794494717703236,1.5432098765432098,0.2111435972405804,1.3333333333333333,1.5140835920432938,0.25,1.536470588235294,-99.0,-99.0,-99.0,-99.0,0.10519237791126611,-0.46352941176470597,0.46352941176470597,0.14062826779230356,0.0,-0.08549019607843134,0.08549019607843134,-0.33333333333333326,0.33333333333333326,-1.3333333333333333,-99.0,-99.0,-99.0,-99.0,-0.8127033324652626,-0.5490196078431373,0.5490196078431373,0.146749538471883,0.10304128299300966,2.0,2012-051-01,0,0,100030.0,10.0,1,105,0.8235294117647058,0.7,1.7,1.7,1.6666666666666667,-99.0,1.0,-99.0,1.5148333989268556,1.4509803921568627,1.5,0.13987110226686483,-99.0,-99.0,-99.0,-99.0,6.0,2.0,0,2.0,1.6666666666666667,-99.0,1.5,-99.0,-99.0,-99.0,-99.0,-99.0,4.0,6,1704,0,1,253.0,0,236.0,0,0.0,1936,1,0,1,9,False,2012
1,-99.0,302.0,0.0,300.0,0,6.0,1.6,1.6,1.5555555555555556,-99.0,1.5,-99.0,1.5490196078431373,1.6,-99.0,-99.0,-99.0,-99.0,0.8474945533769065,0.029046386984685733,1.5666666666666669,0.21794494717703236,1.5432098765432098,0.2111435972405804,1.3333333333333333,1.5085822634995991,0.25,1.536470588235294,-99.0,-99.0,-99.0,-99.0,0.10519237791126611,-0.46352941176470597,0.46352941176470597,0.14046988494629797,0.0,-0.04627450980392145,0.04627450980392145,0.16666666666666674,0.16666666666666674,0.6666666666666666,-99.0,-99.0,-99.0,-99.0,-0.4399036386738572,-0.5098039215686274,0.5098039215686274,0.1437720123642867,0.10575059863632978,2.0,2012-051-01,0,0,100030.0,10.0,1,106,0.9019607843137255,0.9,1.5,1.5,1.4444444444444444,-99.0,1.5,-99.0,1.5200694799449694,1.4901960784313726,1.7,0.1424976510301045,-99.0,-99.0,-99.0,-99.0,6.0,2.0,0,2.0,1.6666666666666667,-99.0,1.5,-99.0,-99.0,-99.0,-99.0,-99.0,4.0,6,1704,0,1,253.0,0,236.0,0,0.365,1936,1,0,1,9,False,2012
2,-99.0,302.0,0.0,300.0,0,6.0,1.6,1.6,1.5555555555555556,-99.0,1.5,-99.0,1.5490196078431373,1.6,-99.0,-99.0,-99.0,-99.0,0.8474945533769065,0.029046386984685733,1.5666666666666669,0.21794494717703236,1.5432098765432098,0.2111435972405804,1.3333333333333333,1.503140505572138,0.25,1.536470588235294,-99.0,-99.0,-99.0,-99.0,0.10519237791126611,-0.46352941176470597,0.46352941176470597,0.14031203606131099,0.0,-0.124705882352941,0.124705882352941,-0.33333333333333326,0.33333333333333326,-1.3333333333333333,-99.0,-99.0,-99.0,-99.0,-1.1855030262566657,-0.588235294117647,0.588235294117647,0.1492403540990125,0.09997789868538293,2.0,2012-051-01,0,0,100030.0,10.0,1,108,0.8235294117647058,0.8,1.4,1.4,1.4444444444444444,-99.0,1.0,-99.0,1.5037992851807485,1.411764705882353,1.4,0.13676326122446705,-99.0,-99.0,-99.0,-99.0,6.0,2.0,0,2.0,1.6666666666666667,-99.0,1.5,-99.0,-99.0,-99.0,-99.0,-99.0,4.0,6,1704,0,1,253.0,0,236.0,0,0.16,1948,1,0,1,9,False,2012
3,-99.0,302.0,0.0,300.0,0,6.0,1.6,1.6,1.5555555555555556,-99.0,1.5,-99.0,1.5490196078431373,1.6,-99.0,-99.0,-99.0,-99.0,0.8474945533769065,0.029046386984685733,1.5666666666666669,0.21794494717703236,1.5432098765432098,0.2111435972405804,1.3333333333333333,1.4977572507630286,0.25,1.536470588235294,-99.0,-99.0,-99.0,-99.0,0.10519237791126611,-0.46352941176470597,0.46352941176470597,0.1401547181436583,0.0,0.11058823529411765,0.11058823529411765,0.16666666666666674,0.16666666666666674,0.6666666666666666,-99.0,-99.0,-99.0,-99.0,1.05129513649176,-0.3529411764705883,0.3529411764705883,0.13216401586736726,0.1168500502018332,2.0,2012-051-01,1,0,100030.0,10.0,1,109,0.8627450980392157,0.9,1.8,1.8,1.7777777777777777,-99.0,1.5,-99.0,1.5091251301677597,1.6470588235294117,1.7,0.1533507242373046,-99.0,-99.0,-99.0,-99.0,6.0,2.0,0,2.0,1.6666666666666667,-99.0,1.5,-99.0,-99.0,-99.0,-99.0,-99.0,4.0,6,1704,0,0,253.0,0,236.0,0,0.68,1933,1,0,1,9,False,2012
4,-99.0,302.0,0.0,300.0,0,6.0,1.6,1.6,1.5555555555555556,-99.0,1.5,-99.0,1.5490196078431373,1.6,-99.0,-99.0,-99.0,-99.0,0.8474945533769065,0.029046386984685733,1.5666666666666669,0.21794494717703236,1.5432098765432098,0.2111435972405804,1.3333333333333333,1.4924314581649638,0.25,1.536470588235294,-99.0,-99.0,-99.0,-99.0,0.10519237791126611,-0.46352941176470597,0.46352941176470597,0.13999792822310206,0.0,0.02352941176470602,0.02352941176470602,0.16666666666666674,0.16666666666666674,0.6666666666666666,-99.0,-99.0,-99.0,-99.0,0.22367981627484315,-0.43999999999999995,0.43999999999999995,0.13827950117330573,0.1104294805898931,2.0,2012-051-01,0,0,100030.0,10.0,1,110,0.8431372549019608,1.0,1.5,1.5,1.4444444444444444,-99.0,1.5,-99.0,1.5037025870227465,1.56,1.6,0.1469778046111973,-99.0,-99.0,-99.0,-99.0,6.0,2.0,0,2.0,1.6666666666666667,-99.0,1.5,-99.0,-99.0,-99.0,-99.0,-99.0,4.0,6,1704,0,0,253.0,0,236.0,0,0.475,1938,1,0,1,9,False,2012
5,-99.0,302.0,0.0,300.0,0,6.0,1.6,1.6,1.5555555555555556,-99.0,1.5,-99.0,1.5490196078431373,1.6,-99.0,-99.0,-99.0,-99.0,0.8474945533769065,0.029046386984685733,1.5666666666666669,0.21794494717703236,1.5432098765432098,0.2111435972405804,1.3333333333333333,1.4871621126156471,0.25,1.536470588235294,-99.0,-99.0,-99.0,-99.0,0.10519237791126611,-0.46352941176470597,0.46352941176470597,0.13984166335261541,0.0,-0.04627450980392145,0.04627450980392145,-0.33333333333333326,0.33333333333333326,-1.3333333333333333,-99.0,-99.0,-99.0,-99.0,-0.4399036386738572,-0.5098039215686274,0.5098039215686274,0.14315234866951076,0.10525775655355447,2.0,2012-051-01,0,1,100030.0,10.0,1,111,0.8627450980392157,0.7,1.4,1.4,1.3333333333333333,-99.0,1.0,-99.0,1.4876520183747204,1.4901960784313726,1.5,0.14183627544041788,-99.0,-99.0,-99.0,-99.0,6.0,2.0,0,2.0,1.6666666666666667,-99.0,1.5,-99.0,-99.0,-99.0,-99.0,-99.0,4.0,6,1704,0,1,253.0,0,236.0,0,0.12,1955,1,0,1,9,False,2012
6,-99.0,302.0,0.0,300.0,0,6.0,1.6,1.6,1.5555555555555556,-99.0,1.5,-99.0,1.5490196078431373,1.6,-99.0,-99.0,-99.0,-99.0,0.8474945533769065,0.029046386984685733,1.5666666666666669,0.21794494717703236,1.5432098765432098,0.2111435972405804,1.3333333333333333,1.4819482238848578,0.25,1.536470588235294,-99.0,-99.0,-99.0,-99.0,0.10519237791126611,-0.46352941176470597,0.46352941176470597,0.13968592060814966,0.0,-0.10509803921568617,0.10509803921568617,0.16666666666666674,0.16666666666666674,0.6666666666666666,-99.0,-99.0,-99.0,-99.0,-0.9991031793609642,-0.5686274509803921,0.5686274509803921,0.14723367058092637,0.10088177166234553,2.0,2012-051-01,0,0,100030.0,10.0,1,112,0.803921568627451,0.7,1.2,1.2,1.2222222222222223,-99.0,1.5,-99.0,1.4931065573327,1.4313725490196079,1.5,0.13747944328948442,-99.0,-99.0,-99.0,-99.0,6.0,2.0,0,2.0,1.6666666666666667,-99.0,1.5,-99.0,-99.0,-99.0,-99.0,-99.0,4.0,6,1704,0,1,253.0,0,236.0,0,0.1,1950,1,0,1,9,False,2012
7,-99.0,302.0,0.0,300.0,0,6.0,1.6,1.6,1.5555555555555556,-99.0,1.5,-99.0,1.5490196078431373,1.6,-99.0,-99.0,-99.0,-99.0,0.8474945533769065,0.029046386984685733,1.5666666666666669,0.21794494717703236,1.5432098765432098,0.2111435972405804,1.3333333333333333,1.476788825892677,0.25,1.536470588235294,-99.0,-99.0,-99.0,-99.0,0.10519237791126611,-0.46352941176470597,0.46352941176470597,0.13953069708840454,0.0,0.1301960784313727,0.1301960784313727,0.16666666666666674,0.16666666666666674,0.6666666666666666,-99.0,-99.0,-99.0,-99.0,1.2376949833874638,-0.33333333333333326,0.33333333333333326,0.13008774467827922,0.11782812942509965,2.0,2012-051-01,1,0,100030.0,10.0,1,113,0.8431372549019608,0.9,1.8,1.8,1.7777777777777777,-99.0,1.5,-99.0,1.4878545316453204,1.6666666666666667,1.7,0.15413992735004997,-99.0,-99.0,-99.0,-99.0,6.0,2.0,0,2.0,1.6666666666666667,-99.0,1.5,-99.0,-99.0,-99.0,-99.0,-99.0,4.0,6,1704,0,0,253.0,0,236.0,0,0.78,1954,1,0,1,9,False,2012
8,-99.0,302.0,0.0,300.0,0,6.0,1.6,1.6,1.5555555555555556,-99.0,1.5,-99.0,1.5490196078431373,1.6,-99.0,-99.0,-99.0,-99.0,0.8474945533769065,0.029046386984685733,1.5666666666666669,0.21794494717703236,1.5432098765432098,0.2111435972405804,1.3333333333333333,1.47168297595746,0.25,1.536470588235294,-99.0,-99.0,-99.0,-99.0,0.10519237791126611,-0.46352941176470597,0.46352941176470597,0.1393759899146012,0.0,0.1435294117647059,0.1435294117647059,0.16666666666666674,0.16666666666666674,0.6666666666666666,-99.0,-99.0,-99.0,-99.0,1.3644468792765398,-0.32000000000000006,0.32000000000000006,0.12898051033313418,0.11866583138680795,2.0,2012-051-01,1,0,100030.0,10.0,1,114,0.8627450980392157,0.9,1.8,1.8,1.7777777777777777,-99.0,1.5,-99.0,1.4826575751847582,1.68,1.7,0.15492206031259959,-99.0,-99.0,-99.0,-99.0,6.0,2.0,0,2.0,1.6666666666666667,-99.0,1.5,-99.0,-99.0,-99.0,-99.0,-99.0,4.0,6,1704,0,0,253.0,0,236.0,0,0.73,1960,1,0,1,9,False,2012
0,-99.0,52.0,10.0,29.0,9,12.0,1.0,-99.0,1.4285714285714286,-99.0,-99.0,-99.0,1.5490196078431373,1.6,1.6,-99.0,1.4,-99.0,0.8474945533769065,0.029046386984685733,1.2222222222222223,0.4409585518440984,1.3544973544973546,0.10132655027621663,-99.0,-0.6743112909466136,-99.0,1.536470588235294,1.5111111111111113,0.28480012484391737,1.4,0.17320508075688845,0.10519237791126611,0.536470588235294,0.536470588235294,0.14449763771128096,0.0,-0.08549019607843134,0.08549019607843134,-99.0,-99.0,-98.0,0.28888888888888875,0.28888888888888875,0.0,0.0,-0.8127033324652626,0.4509803921568627,0.4509803921568627,0.13831195383271153,0.17454596033173606,1.0,2012-052-01,0,0,90110.0,9.0,1,105,0.8235294117647058,0.7,1.0,-99.0,1.1428571428571428,-99.0,-99.0,-99.0,-0.6709023811357353,1.4509803921568627,1.5,0.13835002333369803,1.8,-99.0,1.4,-99.0,3.0,1.0,1,-99.0,1.5714285714285714,-99.0,-99.0,-99.0,1.8,-99.0,1.8,-99.0,-99.0,6,1704,0,1,28.0,5,126.0,3,0.0,1936,1,0,1,9,False,2012
1,-99.0,52.0,10.0,29.0,9,12.0,1.0,-99.0,1.4285714285714286,-99.0,-99.0,-99.0,1.5490196078431373,1.6,1.6,-99.0,1.4,-99.0,0.8474945533769065,0.029046386984685733,1.2222222222222223,0.4409585518440984,1.3544973544973546,0.10132655027621663,-99.0,-0.673248466404202,-99.0,1.536470588235294,1.5111111111111113,0.28480012484391737,1.4,0.17320508075688845,0.10519237791126611,0.536470588235294,0.536470588235294,0.1443378959970863,0.0,-0.04627450980392145,0.04627450980392145,-99.0,-99.0,-98.0,-0.11111111111111138,0.11111111111111138,0.0,0.0,-0.4399036386738572,0.4901960784313726,0.4901960784313726,0.14099879112879155,0.1772030874859597,1.0,2012-052-01,0,0,90110.0,9.0,1,106,0.9019607843137255,0.9,1.0,-99.0,1.2857142857142858,-99.0,-99.0,-99.0,-0.6698482651563421,1.4901960784313726,1.7,0.14100856725881417,1.4,-99.0,1.4,-99.0,3.0,1.0,1,-99.0,1.5714285714285714,-99.0,-99.0,-99.0,1.8,-99.0,1.8,-99.0,-99.0,6,1704,0,1,28.0,5,126.0,3,0.365,1936,1,0,1,9,False,2012
2,-99.0,52.0,10.0,29.0,9,12.0,1.0,-99.0,1.4285714285714286,-99.0,-99.0,-99.0,1.5490196078431373,1.6,1.6,-99.0,1.4,-99.0,0.8474945533769065,0.029046386984685733,1.2222222222222223,0.4409585518440984,1.3544973544973546,0.10132655027621663,-99.0,-0.6721906547244723,-99.0,1.536470588235294,1.5111111111111113,0.28480012484391737,1.4,0.17320508075688845,0.10519237791126611,0.536470588235294,0.536470588235294,0.1441786829237517,0.0,-0.124705882352941,0.124705882352941,-99.0,-99.0,-98.0,-0.11111111111111138,0.11111111111111138,-0.19999999999999996,0.19999999999999996,-1.1855030262566657,0.41176470588235303,0.41176470588235303,0.13515836877834836,0.17129574591859695,1.0,2012-052-01,0,0,90110.0,9.0,1,108,0.8235294117647058,0.8,1.0,-99.0,1.2857142857142858,-99.0,-99.0,-99.0,-0.6687991053199008,1.411764705882353,1.4,0.13522469385951805,1.4,-99.0,1.2,-99.0,3.0,1.0,1,-99.0,1.5714285714285714,-99.0,-99.0,-99.0,1.8,-99.0,1.8,-99.0,-99.0,6,1704,0,1,28.0,5,126.0,3,0.16,1948,1,0,1,9,False,2012
3,-99.0,52.0,10.0,29.0,9,12.0,1.0,-99.0,1.4285714285714286,-99.0,-99.0,-99.0,1.5490196078431373,1.6,1.6,-99.0,1.4,-99.0,0.8474945533769065,0.029046386984685733,1.2222222222222223,0.4409585518440984,1.3544973544973546,0.10132655027621663,-99.0,-0.6711378166100823,-99.0,1.536470588235294,1.5111111111111113,0.28480012484391737,1.4,0.17320508075688845,0.10519237791126611,0.536470588235294,0.536470588235294,0.1440199955817868,0.0,0.11058823529411765,0.11058823529411765,-99.0,-99.0,-98.0,0.28888888888888875,0.28888888888888875,0.20000000000000018,0.20000000000000018,1.05129513649176,0.6470588235294117,0.6470588235294117,0.15208323499911608,0.1882531668551341,1.0,2012-052-01,1,0,90110.0,9.0,1,109,0.8627450980392157,0.9,1.0,-99.0,1.4285714285714286,-99.0,-99.0,-99.0,-0.6677548628955886,1.6470588235294117,1.7,0.15197962426404393,1.8,-99.0,1.6,-99.0,3.0,1.0,1,-99.0,1.5714285714285714,-99.0,-99.0,-99.0,1.8,-99.0,1.8,-99.0,-99.0,6,1704,0,0,28.0,5,126.0,3,0.68,1933,1,0,1,9,False,2012
4,-99.0,52.0,10.0,29.0,9,12.0,1.0,-99.0,1.4285714285714286,-99.0,-99.0,-99.0,1.5490196078431373,1.6,1.6,-99.0,1.4,-99.0,0.8474945533769065,0.029046386984685733,1.2222222222222223,0.4409585518440984,1.3544973544973546,0.10132655027621663,-99.0,-0.6700899131937335,-99.0,1.536470588235294,1.5111111111111113,0.28480012484391737,1.4,0.17320508075688845,0.10519237791126611,0.536470588235294,0.536470588235294,0.1438618310840713,0.0,0.02352941176470602,0.02352941176470602,-99.0,-99.0,-98.0,-0.31111111111111134,0.31111111111111134,0.0,0.0,0.22367981627484315,0.56,0.56,0.1455920444954574,0.1816922402354728,1.0,2012-052-01,0,0,90110.0,9.0,1,110,0.8431372549019608,1.0,1.0,-99.0,1.3333333333333333,-99.0,-99.0,-99.0,-0.666715499575102,1.56,1.6,0.1455514671844052,1.2,-99.0,1.4,-99.0,3.0,1.0,1,-99.0,1.5714285714285714,-99.0,-99.0,-99.0,1.8,-99.0,1.8,-99.0,-99.0,6,1704,0,0,28.0,5,126.0,3,0.475,1938,1,0,1,9,False,2012
5,-99.0,52.0,10.0,29.0,9,12.0,1.0,-99.0,1.4285714285714286,-99.0,-99.0,-99.0,1.5490196078431373,1.6,1.6,-99.0,1.4,-99.0,0.8474945533769065,0.029046386984685733,1.2222222222222223,0.4409585518440984,1.3544973544973546,0.10132655027621663,-99.0,-0.6690469060321378,-99.0,1.536470588235294,1.5111111111111113,0.28480012484391737,1.4,0.17320508075688845,0.10519237791126611,0.536470588235294,0.536470588235294,0.1437041865656343,0.0,-0.04627450980392145,0.04627450980392145,-99.0,-99.0,-98.0,-0.31111111111111134,0.31111111111111134,-0.19999999999999996,0.19999999999999996,-0.4399036386738572,0.4901960784313726,0.4901960784313726,0.1403565992732575,0.1763929538723579,1.0,2012-052-01,0,1,90110.0,9.0,1,111,0.8627450980392157,0.7,1.0,-99.0,1.4285714285714286,-99.0,-99.0,-99.0,-0.6656809774667467,1.4901960784313726,1.5,0.14036656704826636,1.2,-99.0,1.2,-99.0,3.0,1.0,1,-99.0,1.5714285714285714,-99.0,-99.0,-99.0,1.8,-99.0,1.8,-99.0,-99.0,6,1704,0,1,28.0,5,126.0,3,0.12,1955,1,0,1,9,False,2012
6,-99.0,52.0,10.0,29.0,9,12.0,1.0,-99.0,1.4285714285714286,-99.0,-99.0,-99.0,1.5490196078431373,1.6,1.6,-99.0,1.4,-99.0,0.8474945533769065,0.029046386984685733,1.2222222222222223,0.4409585518440984,1.3544973544973546,0.10132655027621663,-99.0,-0.6680087571000884,-99.0,1.536470588235294,1.5111111111111113,0.28480012484391737,1.4,0.17320508075688845,0.10519237791126611,0.536470588235294,0.536470588235294,0.14354705918343635,0.0,-0.10509803921568617,0.10509803921568617,-99.0,-99.0,-98.0,-0.31111111111111134,0.31111111111111134,-0.19999999999999996,0.19999999999999996,-0.9991031793609642,0.43137254901960786,0.43137254901960786,0.1359213389702078,0.17189769408775804,1.0,2012-052-01,0,0,90110.0,9.0,1,112,0.803921568627451,0.7,1.0,-99.0,1.4285714285714286,-99.0,-99.0,-99.0,-0.6646512590896309,1.4313725490196079,1.5,0.13597389606710777,1.2,-99.0,1.2,-99.0,3.0,1.0,1,-99.0,1.5714285714285714,-99.0,-99.0,-99.0,1.8,-99.0,1.8,-99.0,-99.0,6,1704,0,1,28.0,5,126.0,3,0.1,1950,1,0,1,9,False,2012
7,-99.0,52.0,10.0,29.0,9,12.0,1.0,-99.0,1.4285714285714286,-99.0,-99.0,-99.0,1.5490196078431373,1.6,1.6,-99.0,1.4,-99.0,0.8474945533769065,0.029046386984685733,1.2222222222222223,0.4409585518440984,1.3544973544973546,0.10132655027621663,-99.0,-0.6669754287846303,-99.0,1.536470588235294,1.5111111111111113,0.28480012484391737,1.4,0.17320508075688845,0.10519237791126611,0.536470588235294,0.536470588235294,0.14339044611615406,0.0,0.1301960784313727,0.1301960784313727,-99.0,-99.0,-98.0,0.28888888888888875,0.28888888888888875,0.20000000000000018,0.20000000000000018,1.2376949833874638,0.6666666666666667,0.6666666666666667,0.15291914989166894,0.18892803013158693,1.0,2012-052-01,1,0,90110.0,9.0,1,113,0.8431372549019608,0.9,2.0,-99.0,1.4285714285714286,-99.0,-99.0,-99.0,-0.6636263073679554,1.6666666666666667,1.7,0.15280106635801177,1.8,-99.0,1.6,-99.0,3.0,1.0,1,-99.0,1.5714285714285714,-99.0,-99.0,-99.0,1.8,-99.0,1.8,-99.0,-99.0,6,1704,0,0,28.0,5,126.0,3,0.78,1954,1,0,1,9,False,2012
8,-99.0,52.0,10.0,29.0,9,12.0,1.0,-99.0,1.4285714285714286,-99.0,-99.0,-99.0,1.5490196078431373,1.6,1.6,-99.0,1.4,-99.0,0.8474945533769065,0.029046386984685733,1.2222222222222223,0.4409585518440984,1.3544973544973546,0.10132655027621663,-99.0,-0.6659468838793311,-99.0,1.536470588235294,1.5111111111111113,0.28480012484391737,1.4,0.17320508075688845,0.10519237791126611,0.536470588235294,0.536470588235294,0.14323434456396714,0.0,0.1435294117647059,0.1435294117647059,-99.0,-99.0,-98.0,0.28888888888888875,0.28888888888888875,0.20000000000000018,0.20000000000000018,1.3644468792765398,0.6799999999999999,0.6799999999999999,0.15372482203825333,0.18969607329319646,1.0,2012-052-01,1,0,90110.0,9.0,1,114,0.8627450980392157,0.9,2.0,-99.0,1.4285714285714286,-99.0,-99.0,-99.0,-0.6626060856254006,1.68,1.7,0.1535971970727956,1.8,-99.0,1.6,-99.0,3.0,1.0,1,-99.0,1.5714285714285714,-99.0,-99.0,-99.0,1.8,-99.0,1.8,-99.0,-99.0,6,1704,0,0,28.0,5,126.0,3,0.73,1960,1,0,1,9,False,2012
0,-99.0,66.0,7.0,27.0,7,2.0,1.0,-99.0,1.0,-99.0,-99.0,-99.0,1.5555555555555556,1.7,1.5,-99.0,1.625,-99.0,0.8477366255144033,0.03436891581993858,1.074074074074074,0.14698618394803314,1.2222222222222223,0.4409585518440984,-99.0,-0.6649230855786488,-99.0,1.535484121438,1.5,0.0,1.5793650793650793,0.14863084510933167,0.10745528819246167,0.535484121438,0.535484121438,0.14300671589357317,0.0,-0.09103967699355553,0.09103967699355553,-99.0,-99.0,-98.0,0.0,0.0,-0.0793650793650793,0.0793650793650793,-0.8472331006222226,0.4444444444444444,0.4444444444444444,0.13635639905889943,0.17221243958767768,1.0,2012-054-01,0,0,10390.0,1.0,1,105,0.8148148148148148,0.6,1.0,-99.0,1.0,-99.0,-99.0,-99.0,-0.6615905575796092,1.4444444444444444,1.5,0.13640004786735246,1.5,-99.0,1.5,-99.0,1.0,1.0,0,2.0,1.0,-99.0,-99.0,-99.0,1.5,-99.0,1.125,-99.0,2.0,6,1704,0,1,152.0,1,27.0,2,0.0,1936,1,0,1,9,False,2012
1,-99.0,66.0,7.0,27.0,7,2.0,1.0,-99.0,1.0,-99.0,-99.0,-99.0,1.5555555555555556,1.7,1.5,-99.0,1.625,-99.0,0.8477366255144033,0.03436891581993858,1.074074074074074,0.14698618394803314,1.2222222222222223,0.4409585518440984,-99.0,-0.6639039974723948,-99.0,1.535484121438,1.5,0.0,1.5793650793650793,0.14863084510933167,0.10745528819246167,0.535484121438,0.535484121438,0.1428517102770586,0.0,-0.03548412143799995,0.03548412143799995,-99.0,-99.0,-98.0,0.0,0.0,0.045634920634920695,0.045634920634920695,-0.3302221978544611,0.5,0.5,0.1402699882696665,0.17610252176928964,2.0,2012-054-01,0,0,10390.0,1.0,1,106,0.9074074074074074,1.0,1.0,-99.0,1.0,-99.0,-99.0,-99.0,-0.6605796873367605,1.5,1.7,0.1402731846504863,1.5,-99.0,1.625,-99.0,1.0,1.0,0,2.0,1.0,-99.0,-99.0,-99.0,1.5,-99.0,1.125,-99.0,2.0,6,1704,1,1,152.0,1,27.0,2,0.365,1936,1,1,1,9,True,2012
